1p.prs	1p.pst	3p.prs	3p.pst
s.p.ɪ.l	s.p.ɪ.l.d	s.p.ɪ.l.z	s.p.ɪ.l.d
d.æ.b.ə.l	d.æ.b.ə.l.d	d.æ.b.ə.l.z	d.æ.b.ə.l.d
s.p.ɪ.ɹ.ə.t	s.p.ɪ.ɹ.ə.t.ə.d	s.p.ɪ.ɹ.ə.t.s	s.p.ɪ.ɹ.ə.t.ə.d
d.æ.m	d.æ.m.d	d.æ.m.z	d.æ.m.d
d.æ.m.ə.dʒ	d.æ.m.ə.dʒ.d	d.æ.m.ə.dʒ.ə.z	d.æ.m.ə.dʒ.d
s.p.l.æ.ʃ	s.p.l.æ.ʃ.t	s.p.l.æ.ʃ.ə.z	s.p.l.æ.ʃ.t
d.æ.m	d.æ.m.d	d.æ.m.z	d.æ.m.d
s.p.l.æ.t.ɚ	s.p.l.æ.t.ɚ.d	s.p.l.æ.t.ɚ.z	s.p.l.æ.t.ɚ.d
d.æ.m.p	d.æ.m.p.t	d.æ.m.p.s	d.æ.m.p.t
s.p.l.aɪ.s	s.p.l.aɪ.s.t	s.p.l.aɪ.s.ə.z	s.p.l.aɪ.s.t
s.p.l.ɪ.n.t.ɚ	s.p.l.ɪ.n.t.ɚ.d	s.p.l.ɪ.n.t.ɚ.z	s.p.l.ɪ.n.t.ɚ.d
d.æ.n.s	d.æ.n.s.t	d.æ.n.s.ə.z	d.æ.n.s.t
s.p.ɔɪ.l	s.p.ɔɪ.l.d	s.p.ɔɪ.l.z	s.p.ɔɪ.l.d
s.p.ɔɪ.l	s.p.ɔɪ.l.d	s.p.ɔɪ.l.z	s.p.ɔɪ.l.d
d.æ.ŋ.g.ə.l	d.æ.ŋ.g.ə.l.d	d.æ.ŋ.g.ə.l.z	d.æ.ŋ.g.ə.l.d
s.p.ʌ.n.dʒ	s.p.ʌ.n.dʒ.d	s.p.ʌ.n.dʒ.ə.z	s.p.ʌ.n.dʒ.d
d.ɛ.ɹ	d.ɛ.ɹ.d	d.ɛ.ɹ.z	d.ɛ.ɹ.d
s.p.ɑ.n.s.ɚ	s.p.ɑ.n.s.ɚ.d	s.p.ɑ.n.s.ɚ.z	s.p.ɑ.n.s.ɚ.d
s.p.u.f	s.p.u.f.t	s.p.u.f.s	s.p.u.f.t
s.p.u.k	s.p.u.k.t	s.p.u.k.s	s.p.u.k.t
d.ɑ.ɹ.n	d.ɑ.ɹ.n.d	d.ɑ.ɹ.n.z	d.ɑ.ɹ.n.d
s.p.ɔ.ɹ.t	s.p.ɔ.ɹ.t.ə.d	s.p.ɔ.ɹ.t.s	s.p.ɔ.ɹ.t.ə.d
d.ɑ.ɹ.t	d.ɑ.ɹ.t.ə.d	d.ɑ.ɹ.t.s	d.ɑ.ɹ.t.ə.d
d.æ.ʃ	d.æ.ʃ.t	d.æ.ʃ.ə.z	d.æ.ʃ.t
d.eɪ.t	d.eɪ.t.ə.d	d.eɪ.t.s	d.eɪ.t.ə.d
s.p.ɑ.t	s.p.ɑ.t.ə.d	s.p.ɑ.t.s	s.p.ɑ.t.ə.d
s.p.ɑ.t.l.aɪ.t	s.p.ɑ.t.l.aɪ.t.ə.d	s.p.ɑ.t.l.aɪ.t.s	s.p.ɑ.t.l.aɪ.t.ə.d
s.p.aʊ.t	s.p.aʊ.t.ə.d	s.p.aʊ.t.s	s.p.aʊ.t.ə.d
s.p.ɹ.eɪ.n	s.p.ɹ.eɪ.n.d	s.p.ɹ.eɪ.n.z	s.p.ɹ.eɪ.n.d
s.p.ɹ.ɔ.l	s.p.ɹ.ɔ.l.d	s.p.ɹ.ɔ.l.z	s.p.ɹ.ɔ.l.d
s.p.ɹ.eɪ	s.p.ɹ.eɪ.d	s.p.ɹ.eɪ.z	s.p.ɹ.eɪ.d
d.ɔ.n	d.ɔ.n.d	d.ɔ.n.z	d.ɔ.n.d
d.eɪ.d.ɹ.i.m	d.eɪ.d.ɹ.i.m.d	d.eɪ.d.ɹ.i.m.z	d.eɪ.d.ɹ.i.m.d
s.p.ɹ.ɪ.ŋ.k.ə.l	s.p.ɹ.ɪ.ŋ.k.ə.l.d	s.p.ɹ.ɪ.ŋ.k.ə.l.z	s.p.ɹ.ɪ.ŋ.k.ə.l.d
s.p.ɹ.ɪ.n.t	s.p.ɹ.ɪ.n.t.ə.d	s.p.ɹ.ɪ.n.t.s	s.p.ɹ.ɪ.n.t.ə.d
s.p.ɹ.aʊ.t	s.p.ɹ.aʊ.t.ə.d	s.p.ɹ.aʊ.t.s	s.p.ɹ.aʊ.t.ə.d
s.p.ɚ	s.p.ɚ.d	s.p.ɚ.z	s.p.ɚ.d
s.p.ɚ.n	s.p.ɚ.n.d	s.p.ɚ.n.z	s.p.ɚ.n.d
s.p.ɚ.t	s.p.ɚ.t.ə.d	s.p.ɚ.t.s	s.p.ɚ.t.ə.d
s.p.ɚ.t	s.p.ɚ.t.ə.d	s.p.ɚ.t.s	s.p.ɚ.t.ə.d
s.p.ʌ.t.ɚ	s.p.ʌ.t.ɚ.d	s.p.ʌ.t.ɚ.z	s.p.ʌ.t.ɚ.d
s.p.aɪ	s.p.aɪ.d	s.p.aɪ.z	s.p.aɪ.d
s.k.w.ɑ.b.ə.l	s.k.w.ɑ.b.ə.l.d	s.k.w.ɑ.b.ə.l.z	s.k.w.ɑ.b.ə.l.d
s.k.w.ɑ.n.d.ɚ	s.k.w.ɑ.n.d.ɚ.d	s.k.w.ɑ.n.d.ɚ.z	s.k.w.ɑ.n.d.ɚ.d
s.k.w.ɛ.ɹ	s.k.w.ɛ.ɹ.d	s.k.w.ɛ.ɹ.z	s.k.w.ɛ.ɹ.d
d.ə.b.eɪ.t	d.ə.b.eɪ.t.ə.d	d.ə.b.eɪ.t.s	d.ə.b.eɪ.t.ə.d
s.k.w.i.k	s.k.w.i.k.t	s.k.w.i.k.s	s.k.w.i.k.t
d.ə.b.ɹ.i.f	d.ə.b.ɹ.i.f.t	d.ə.b.ɹ.i.f.s	d.ə.b.ɹ.i.f.t
d.ə.b.ʌ.ŋ.k	d.ə.b.ʌ.ŋ.k.t	d.ə.b.ʌ.ŋ.k.s	d.ə.b.ʌ.ŋ.k.t
s.k.w.i.z	s.k.w.i.z.d	s.k.w.i.z.ə.z	s.k.w.i.z.d
d.eɪ.b.j.u	d.eɪ.b.j.u.d	d.eɪ.b.j.u.z	d.eɪ.b.j.u.d
s.k.w.ɚ.t	s.k.w.ɚ.t.ə.d	s.k.w.ɚ.t.s	s.k.w.ɚ.t.ə.d
d.ə.k.eɪ	d.ə.k.eɪ.d	d.ə.k.eɪ.z	d.ə.k.eɪ.d
s.t.æ.b	s.t.æ.b.d	s.t.æ.b.z	s.t.æ.b.d
s.t.eɪ.b.ə.l.aɪ.z	s.t.eɪ.b.ə.l.aɪ.z.d	s.t.eɪ.b.ə.l.aɪ.z.ə.z	s.t.eɪ.b.ə.l.aɪ.z.d
d.ɪ.s.aɪ.d	d.ɪ.s.aɪ.d.ə.d	d.ɪ.s.aɪ.d.z	d.ɪ.s.aɪ.d.ə.d
s.t.æ.k	s.t.æ.k.t	s.t.æ.k.s	s.t.æ.k.t
s.t.æ.f	s.t.æ.f.t	s.t.æ.f.s	s.t.æ.f.t
s.t.eɪ.dʒ	s.t.eɪ.dʒ.d	s.t.eɪ.dʒ.ə.z	s.t.eɪ.dʒ.d
d.ɛ.k	d.ɛ.k.t	d.ɛ.k.s	d.ɛ.k.t
s.t.æ.g.ɚ	s.t.æ.g.ɚ.d	s.t.æ.g.ɚ.z	s.t.æ.g.ɚ.d
d.ə.k.l.ɛ.ɹ	d.ə.k.l.ɛ.ɹ.d	d.ə.k.l.ɛ.ɹ.z	d.ə.k.l.ɛ.ɹ.d
d.ə.k.l.aɪ.n	d.ə.k.l.aɪ.n.d	d.ə.k.l.aɪ.n.z	d.ə.k.l.aɪ.n.d
d.ə.k.oʊ.d	d.ə.k.oʊ.d.ə.d	d.ə.k.oʊ.d.z	d.ə.k.oʊ.d.ə.d
s.t.eɪ.n	s.t.eɪ.n.d	s.t.eɪ.n.z	s.t.eɪ.n.d
d.i.k.ə.m.p.oʊ.z	d.i.k.ə.m.p.oʊ.z.d	d.i.k.ə.m.p.oʊ.z.ə.z	d.i.k.ə.m.p.oʊ.z.d
s.t.eɪ.k	s.t.eɪ.k.t	s.t.eɪ.k.s	s.t.eɪ.k.t
s.t.ɔ.k	s.t.ɔ.k.t	s.t.ɔ.k.s	s.t.ɔ.k.t
d.ə.k.ɹ.i.s	d.ə.k.ɹ.i.s.t	d.ə.k.ɹ.i.s.ə.z	d.ə.k.ɹ.i.s.t
d.ə.k.ɹ.i	d.ə.k.ɹ.i.d	d.ə.k.ɹ.i.z	d.ə.k.ɹ.i.d
s.t.ɔ.l	s.t.ɔ.l.d	s.t.ɔ.l.z	s.t.ɔ.l.d
d.ə.k.ɹ.aɪ	d.ə.k.ɹ.aɪ.d	d.ə.k.ɹ.aɪ.z	d.ə.k.ɹ.aɪ.d
d.ɛ.d.ə.k.eɪ.t	d.ɛ.d.ə.k.eɪ.t.ə.d	d.ɛ.d.ə.k.eɪ.t.s	d.ɛ.d.ə.k.eɪ.t.ə.d
d.ə.d.ʌ.k.t	d.ə.d.ʌ.k.t.ə.d	d.ə.d.ʌ.k.t.s	d.ə.d.ʌ.k.t.ə.d
s.t.æ.m.p	s.t.æ.m.p.t	s.t.æ.m.p.s	s.t.æ.m.p.t
d.i.m	d.i.m.d	d.i.m.z	d.i.m.d
d.i.p.ə.n	d.i.p.ə.n.d	d.i.p.ə.n.z	d.i.p.ə.n.d
d.ə.f.ɔ.l.t	d.ə.f.ɔ.l.t.ə.d	d.ə.f.ɔ.l.t.s	d.ə.f.ɔ.l.t.ə.d
d.ə.f.i.t	d.ə.f.i.t.ə.d	d.ə.f.i.t.s	d.ə.f.i.t.ə.d
s.t.eɪ.p.ə.l	s.t.eɪ.p.ə.l.d	s.t.eɪ.p.ə.l.z	s.t.eɪ.p.ə.l.d
s.t.ɑ.ɹ	s.t.ɑ.ɹ.d	s.t.ɑ.ɹ.z	s.t.ɑ.ɹ.d
d.ə.f.ɛ.n.d	d.ə.f.ɛ.n.d.ə.d	d.ə.f.ɛ.n.d.z	d.ə.f.ɛ.n.d.ə.d
s.t.ɑ.ɹ.tʃ	s.t.ɑ.ɹ.tʃ.t	s.t.ɑ.ɹ.tʃ.ə.z	s.t.ɑ.ɹ.tʃ.t
s.t.ɛ.ɹ	s.t.ɛ.ɹ.d	s.t.ɛ.ɹ.z	s.t.ɛ.ɹ.d
d.ə.f.ɚ	d.ə.f.ɚ.d	d.ə.f.ɚ.z	d.ə.f.ɚ.d
d.ə.f.aɪ.n	d.ə.f.aɪ.n.d	d.ə.f.aɪ.n.z	d.ə.f.aɪ.n.d
s.t.ɑ.ɹ.t	s.t.ɑ.ɹ.t.ə.d	s.t.ɑ.ɹ.t.s	s.t.ɑ.ɹ.t.ə.d
d.ə.f.l.ɛ.k.t	d.ə.f.l.ɛ.k.t.ə.d	d.ə.f.l.ɛ.k.t.s	d.ə.f.l.ɛ.k.t.ə.d
s.t.ɑ.ɹ.t.ə.l	s.t.ɑ.ɹ.t.ə.l.d	s.t.ɑ.ɹ.t.ə.l.z	s.t.ɑ.ɹ.t.ə.l.d
s.t.ɑ.ɹ.v	s.t.ɑ.ɹ.v.d	s.t.ɑ.ɹ.v.z	s.t.ɑ.ɹ.v.d
s.t.eɪ.t	s.t.eɪ.t.ə.d	s.t.eɪ.t.s	s.t.eɪ.t.ə.d
d.ə.f.aɪ	d.ə.f.aɪ.d	d.ə.f.aɪ.z	d.ə.f.aɪ.d
d.ə.g.ɹ.eɪ.d	d.ə.g.ɹ.eɪ.d.ə.d	d.ə.g.ɹ.eɪ.d.z	d.ə.g.ɹ.eɪ.d.ə.d
s.t.eɪ.ʃ.ə.n	s.t.eɪ.ʃ.ə.n.d	s.t.eɪ.ʃ.ə.n.z	s.t.eɪ.ʃ.ə.n.d
d.eɪ.n	d.eɪ.n.d	d.eɪ.n.z	d.eɪ.n.d
d.ə.l.eɪ	d.ə.l.eɪ.d	d.ə.l.eɪ.z	d.ə.l.eɪ.d
d.ɛ.l.ə.g.eɪ.t	d.ɛ.l.ə.g.eɪ.t.ə.d	d.ɛ.l.ə.g.eɪ.t.s	d.ɛ.l.ə.g.eɪ.t.ə.d
d.ə.l.i.t	d.ə.l.i.t.ə.d	d.ə.l.i.t.s	d.ə.l.i.t.ə.d
s.t.eɪ	s.t.eɪ.d	s.t.eɪ.z	s.t.eɪ.d
d.ə.l.aɪ.t	d.ə.l.aɪ.t.ə.d	d.ə.l.aɪ.t.s	d.ə.l.aɪ.t.ə.d
d.ə.l.ɪ.n.i.eɪ.t	d.ə.l.ɪ.n.i.eɪ.t.ə.d	d.ə.l.ɪ.n.i.eɪ.t.s	d.ə.l.ɪ.n.i.eɪ.t.ə.d
s.t.i.m	s.t.i.m.d	s.t.i.m.z	s.t.i.m.d
d.ə.l.ɪ.v.ɚ	d.ə.l.ɪ.v.ɚ.d	d.ə.l.ɪ.v.ɚ.z	d.ə.l.ɪ.v.ɚ.d
s.t.i.l	s.t.i.l.d	s.t.i.l.z	s.t.i.l.d
d.ə.l.u.d	d.ə.l.u.d.ə.d	d.ə.l.u.d.z	d.ə.l.u.d.ə.d
d.ɛ.l.v	d.ɛ.l.v.d	d.ɛ.l.v.z	d.ɛ.l.v.d
s.t.ɪ.ɹ	s.t.ɪ.ɹ.d	s.t.ɪ.ɹ.z	s.t.ɪ.ɹ.d
d.ə.m.æ.n.d	d.ə.m.æ.n.d.ə.d	d.ə.m.æ.n.d.z	d.ə.m.æ.n.d.ə.d
d.ə.m.i.n	d.ə.m.i.n.d	d.ə.m.i.n.z	d.ə.m.i.n.d
s.t.ɛ.m	s.t.ɛ.m.d	s.t.ɛ.m.z	s.t.ɛ.m.d
s.t.ɛ.p	s.t.ɛ.p.t	s.t.ɛ.p.s	s.t.ɛ.p.t
d.i.m.ɪ.l.ə.t.ɚ.aɪ.z	d.i.m.ɪ.l.ə.t.ɚ.aɪ.z.d	d.i.m.ɪ.l.ə.t.ɚ.aɪ.z.ə.z	d.i.m.ɪ.l.ə.t.ɚ.aɪ.z.d
d.ə.m.oʊ.b.ə.l.aɪ.z	d.ə.m.oʊ.b.ə.l.aɪ.z.d	d.ə.m.oʊ.b.ə.l.aɪ.z.ə.z	d.ə.m.oʊ.b.ə.l.aɪ.z.d
d.ə.m.ɑ.k.ɹ.ə.t.aɪ.z	d.ə.m.ɑ.k.ɹ.ə.t.aɪ.z.d	d.ə.m.ɑ.k.ɹ.ə.t.aɪ.z.ə.z	d.ə.m.ɑ.k.ɹ.ə.t.aɪ.z.d
d.ə.m.ɑ.l.ə.ʃ	d.ə.m.ɑ.l.ə.ʃ.t	d.ə.m.ɑ.l.ə.ʃ.ə.z	d.ə.m.ɑ.l.ə.ʃ.t
s.t.ɛ.ɹ.i.oʊ.t.aɪ.p	s.t.ɛ.ɹ.i.oʊ.t.aɪ.p.t	s.t.ɛ.ɹ.i.oʊ.t.aɪ.p.s	s.t.ɛ.ɹ.i.oʊ.t.aɪ.p.t
s.t.ɛ.ɹ.ə.l.aɪ.z	s.t.ɛ.ɹ.ə.l.aɪ.z.d	s.t.ɛ.ɹ.ə.l.aɪ.z.ə.z	s.t.ɛ.ɹ.ə.l.aɪ.z.d
d.ɛ.m.ə.n.s.t.ɹ.eɪ.t	d.ɛ.m.ə.n.s.t.ɹ.eɪ.t.ə.d	d.ɛ.m.ə.n.s.t.ɹ.eɪ.t.s	d.ɛ.m.ə.n.s.t.ɹ.eɪ.t.ə.d
d.ə.m.ɚ	d.ə.m.ɚ.d	d.ə.m.ɚ.z	d.ə.m.ɚ.d
s.t.u	s.t.u.d	s.t.u.z	s.t.u.d
d.ə.n.oʊ.t	d.ə.n.oʊ.t.ə.d	d.ə.n.oʊ.t.s	d.ə.n.oʊ.t.ə.d
d.ə.n.aʊ.n.s	d.ə.n.aʊ.n.s.t	d.ə.n.aʊ.n.s.ə.z	d.ə.n.aʊ.n.s.t
d.ɛ.n.t	d.ɛ.n.t.ə.d	d.ɛ.n.t.s	d.ɛ.n.t.ə.d
s.t.ɪ.f.ə.n	s.t.ɪ.f.ə.n.d	s.t.ɪ.f.ə.n.z	s.t.ɪ.f.ə.n.d
s.t.aɪ.f.ə.l	s.t.aɪ.f.ə.l.d	s.t.aɪ.f.ə.l.z	s.t.aɪ.f.ə.l.d
d.ə.n.aɪ	d.ə.n.aɪ.d	d.ə.n.aɪ.z	d.ə.n.aɪ.d
s.t.ɪ.l	s.t.ɪ.l.d	s.t.ɪ.l.z	s.t.ɪ.l.d
d.ə.p.ɑ.ɹ.t	d.ə.p.ɑ.ɹ.t.ə.d	d.ə.p.ɑ.ɹ.t.s	d.ə.p.ɑ.ɹ.t.ə.d
s.t.ɪ.m.j.ə.l.eɪ.t	s.t.ɪ.m.j.ə.l.eɪ.t.ə.d	s.t.ɪ.m.j.ə.l.eɪ.t.s	s.t.ɪ.m.j.ə.l.eɪ.t.ə.d
d.ə.p.ɪ.k.t	d.ə.p.ɪ.k.t.ə.d	d.ə.p.ɪ.k.t.s	d.ə.p.ɪ.k.t.ə.d
d.ə.p.l.i.t	d.ə.p.l.i.t.ə.d	d.ə.p.l.i.t.s	d.ə.p.l.i.t.ə.d
d.ə.p.l.ɔ.ɹ	d.ə.p.l.ɔ.ɹ.d	d.ə.p.l.ɔ.ɹ.z	d.ə.p.l.ɔ.ɹ.d
d.ə.p.l.ɔɪ	d.ə.p.l.ɔɪ.d	d.ə.p.l.ɔɪ.z	d.ə.p.l.ɔɪ.d
s.t.ɪ.p.j.ə.l.eɪ.t	s.t.ɪ.p.j.ə.l.eɪ.t.ə.d	s.t.ɪ.p.j.ə.l.eɪ.t.s	s.t.ɪ.p.j.ə.l.eɪ.t.ə.d
d.ə.p.ɑ.z.ə.t	d.ə.p.ɑ.z.ə.t.ə.d	d.ə.p.ɑ.z.ə.t.s	d.ə.p.ɑ.z.ə.t.ə.d
s.t.ɚ	s.t.ɚ.d	s.t.ɚ.z	s.t.ɚ.d
d.ɛ.p.ɹ.ə.k.eɪ.t	d.ɛ.p.ɹ.ə.k.eɪ.t.ə.d	d.ɛ.p.ɹ.ə.k.eɪ.t.s	d.ɛ.p.ɹ.ə.k.eɪ.t.ə.d
s.t.ɪ.tʃ	s.t.ɪ.tʃ.t	s.t.ɪ.tʃ.ə.z	s.t.ɪ.tʃ.t
d.ə.p.ɹ.i.ʃ.i.eɪ.t	d.ə.p.ɹ.i.ʃ.i.eɪ.t.ə.d	d.ə.p.ɹ.i.ʃ.i.eɪ.t.s	d.ə.p.ɹ.i.ʃ.i.eɪ.t.ə.d
s.t.ɑ.k	s.t.ɑ.k.t	s.t.ɑ.k.s	s.t.ɑ.k.t
d.ə.p.ɹ.ɛ.s	d.ə.p.ɹ.ɛ.s.t	d.ə.p.ɹ.ɛ.s.ə.z	d.ə.p.ɹ.ɛ.s.t
d.ə.ɹ.eɪ.l	d.ə.ɹ.eɪ.l.d	d.ə.ɹ.eɪ.l.z	d.ə.ɹ.eɪ.l.d
s.t.ɑ.k.p.aɪ.l	s.t.ɑ.k.p.aɪ.l.d	s.t.ɑ.k.p.aɪ.l.z	s.t.ɑ.k.p.aɪ.l.d
d.ə.ɹ.aɪ.d	d.ə.ɹ.aɪ.d.ə.d	d.ə.ɹ.aɪ.d.z	d.ə.ɹ.aɪ.d.ə.d
s.t.oʊ.k	s.t.oʊ.k.t	s.t.oʊ.k.s	s.t.oʊ.k.t
s.t.oʊ.n	s.t.oʊ.n.d	s.t.oʊ.n.z	s.t.oʊ.n.d
d.ə.s.ɛ.n.d	d.ə.s.ɛ.n.d.ə.d	d.ə.s.ɛ.n.d.z	d.ə.s.ɛ.n.d.ə.d
d.ə.s.k.ɹ.aɪ.b	d.ə.s.k.ɹ.aɪ.b.d	d.ə.s.k.ɹ.aɪ.b.z	d.ə.s.k.ɹ.aɪ.b.d
d.ɛ.z.ə.k.ɹ.eɪ.t	d.ɛ.z.ə.k.ɹ.eɪ.t.ə.d	d.ɛ.z.ə.k.ɹ.eɪ.t.s	d.ɛ.z.ə.k.ɹ.eɪ.t.ə.d
s.t.u.p	s.t.u.p.t	s.t.u.p.s	s.t.u.p.t
s.t.ɑ.p	s.t.ɑ.p.t	s.t.ɑ.p.s	s.t.ɑ.p.t
d.ə.z.ɚ.v	d.ə.z.ɚ.v.d	d.ə.z.ɚ.v.z	d.ə.z.ɚ.v.d
d.ɛ.s.ə.k.eɪ.t	d.ɛ.s.ə.k.eɪ.t.ə.d	d.ɛ.s.ə.k.eɪ.t.s	d.ɛ.s.ə.k.eɪ.t.ə.d
d.ə.z.aɪ.n	d.ə.z.aɪ.n.d	d.ə.z.aɪ.n.z	d.ə.z.aɪ.n.d
d.ɛ.z.ə.g.n.eɪ.t	d.ɛ.z.ə.g.n.eɪ.t.ə.d	d.ɛ.z.ə.g.n.eɪ.t.s	d.ɛ.z.ə.g.n.eɪ.t.ə.d
s.t.ɔ.ɹ	s.t.ɔ.ɹ.d	s.t.ɔ.ɹ.z	s.t.ɔ.ɹ.d
d.ə.z.aɪ.ɚ	d.ə.z.aɪ.ɚ.d	d.ə.z.aɪ.ɚ.z	d.ə.z.aɪ.ɚ.d
s.t.ɔ.ɹ.m	s.t.ɔ.ɹ.m.d	s.t.ɔ.ɹ.m.z	s.t.ɔ.ɹ.m.d
d.ə.s.p.ɛ.ɹ	d.ə.s.p.ɛ.ɹ.d	d.ə.s.p.ɛ.ɹ.z	d.ə.s.p.ɛ.ɹ.d
d.ə.s.p.aɪ.z	d.ə.s.p.aɪ.z.d	d.ə.s.p.aɪ.z.ə.z	d.ə.s.p.aɪ.z.d
s.t.ɹ.æ.d.ə.l	s.t.ɹ.æ.d.ə.l.d	s.t.ɹ.æ.d.ə.l.z	s.t.ɹ.æ.d.ə.l.d
d.ə.s.t.ɹ.ɔɪ	d.ə.s.t.ɹ.ɔɪ.d	d.ə.s.t.ɹ.ɔɪ.z	d.ə.s.t.ɹ.ɔɪ.d
d.ə.s.t.ɹ.ʌ.k.t	d.ə.s.t.ɹ.ʌ.k.t.ə.d	d.ə.s.t.ɹ.ʌ.k.t.s	d.ə.s.t.ɹ.ʌ.k.t.ə.d
s.t.ɹ.eɪ.t.ə.n	s.t.ɹ.eɪ.t.ə.n.d	s.t.ɹ.eɪ.t.ə.n.z	s.t.ɹ.eɪ.t.ə.n.d
d.ə.t.eɪ.l	d.ə.t.eɪ.l.d	d.ə.t.eɪ.l.z	d.ə.t.eɪ.l.d
s.t.ɹ.eɪ.n	s.t.ɹ.eɪ.n.d	s.t.ɹ.eɪ.n.z	s.t.ɹ.eɪ.n.d
d.ə.t.ɛ.k.t	d.ə.t.ɛ.k.t.ə.d	d.ə.t.ɛ.k.t.s	d.ə.t.ɛ.k.t.ə.d
d.ə.t.ɚ	d.ə.t.ɚ.d	d.ə.t.ɚ.z	d.ə.t.ɚ.d
d.ə.t.ɪ.ɹ.i.ɚ.eɪ.t	d.ə.t.ɪ.ɹ.i.ɚ.eɪ.t.ə.d	d.ə.t.ɪ.ɹ.i.ɚ.eɪ.t.s	d.ə.t.ɪ.ɹ.i.ɚ.eɪ.t.ə.d
s.t.ɹ.æ.n.d	s.t.ɹ.æ.n.d.ə.d	s.t.ɹ.æ.n.d.z	s.t.ɹ.æ.n.d.ə.d
d.ə.t.ɚ.m.ə.n	d.ə.t.ɚ.m.ə.n.d	d.ə.t.ɚ.m.ə.n.z	d.ə.t.ɚ.m.ə.n.d
s.t.ɹ.æ.p	s.t.ɹ.æ.p.t	s.t.ɹ.æ.p.s	s.t.ɹ.æ.p.t
s.t.ɹ.eɪ	s.t.ɹ.eɪ.d	s.t.ɹ.eɪ.z	s.t.ɹ.eɪ.d
s.t.ɹ.i.k	s.t.ɹ.i.k.t	s.t.ɹ.i.k.s	s.t.ɹ.i.k.t
s.t.ɹ.i.m	s.t.ɹ.i.m.d	s.t.ɹ.i.m.z	s.t.ɹ.i.m.d
d.ə.v.ɛ.l.ə.p	d.ə.v.ɛ.l.ə.p.t	d.ə.v.ɛ.l.ə.p.s	d.ə.v.ɛ.l.ə.p.t
s.t.ɹ.ɛ.ŋ.θ.ə.n	s.t.ɹ.ɛ.ŋ.θ.ə.n.d	s.t.ɹ.ɛ.ŋ.θ.ə.n.z	s.t.ɹ.ɛ.ŋ.θ.ə.n.d
d.i.v.i.eɪ.t	d.i.v.i.eɪ.t.ə.d	d.i.v.i.eɪ.t.s	d.i.v.i.eɪ.t.ə.d
s.t.ɹ.ɛ.s	s.t.ɹ.ɛ.s.t	s.t.ɹ.ɛ.s.ə.z	s.t.ɹ.ɛ.s.t
s.t.ɹ.ɛ.tʃ	s.t.ɹ.ɛ.tʃ.t	s.t.ɹ.ɛ.tʃ.ə.z	s.t.ɹ.ɛ.tʃ.t
d.ə.v.aɪ.z	d.ə.v.aɪ.z.d	d.ə.v.aɪ.z.ə.z	d.ə.v.aɪ.z.d
d.ə.v.aʊ.ɚ	d.ə.v.aʊ.ɚ.d	d.ə.v.aʊ.ɚ.z	d.ə.v.aʊ.ɚ.d
s.t.ɹ.ɪ.p	s.t.ɹ.ɪ.p.t	s.t.ɹ.ɪ.p.s	s.t.ɹ.ɪ.p.t
s.t.ɹ.oʊ.k	s.t.ɹ.oʊ.k.t	s.t.ɹ.oʊ.k.s	s.t.ɹ.oʊ.k.t
s.t.ɹ.oʊ.l	s.t.ɹ.oʊ.l.d	s.t.ɹ.oʊ.l.z	s.t.ɹ.oʊ.l.d
s.t.ɹ.ʌ.k.tʃ.ɚ	s.t.ɹ.ʌ.k.tʃ.ɚ.d	s.t.ɹ.ʌ.k.tʃ.ɚ.z	s.t.ɹ.ʌ.k.tʃ.ɚ.d
s.t.ɹ.ʌ.g.ə.l	s.t.ɹ.ʌ.g.ə.l.d	s.t.ɹ.ʌ.g.ə.l.z	s.t.ɹ.ʌ.g.ə.l.d
s.t.ʌ.b	s.t.ʌ.b.d	s.t.ʌ.b.z	s.t.ʌ.b.d
d.ɪ.k.ɚ	d.ɪ.k.ɚ.d	d.ɪ.k.ɚ.z	d.ɪ.k.ɚ.d
d.ə.k.t.eɪ.t	d.ə.k.t.eɪ.t.ə.d	d.ə.k.t.eɪ.t.s	d.ə.k.t.eɪ.t.ə.d
s.t.ʌ.d	s.t.ʌ.d.ə.d	s.t.ʌ.d.z	s.t.ʌ.d.ə.d
d.aɪ	d.aɪ.d	d.aɪ.z	d.aɪ.d
s.t.ʌ.d.i	s.t.ʌ.d.i.d	s.t.ʌ.d.i.z	s.t.ʌ.d.i.d
s.t.ʌ.f	s.t.ʌ.f.t	s.t.ʌ.f.s	s.t.ʌ.f.t
s.t.ʌ.m.b.ə.l	s.t.ʌ.m.b.ə.l.d	s.t.ʌ.m.b.ə.l.z	s.t.ʌ.m.b.ə.l.d
s.t.ʌ.m.p	s.t.ʌ.m.p.t	s.t.ʌ.m.p.s	s.t.ʌ.m.p.t
d.ɪ.f.ɚ	d.ɪ.f.ɚ.d	d.ɪ.f.ɚ.z	d.ɪ.f.ɚ.d
s.t.ʌ.n	s.t.ʌ.n.d	s.t.ʌ.n.z	s.t.ʌ.n.d
s.t.ʌ.n.t	s.t.ʌ.n.t.ə.d	s.t.ʌ.n.t.s	s.t.ʌ.n.t.ə.d
d.aɪ.dʒ.ɛ.s.t	d.aɪ.dʒ.ɛ.s.t.ə.d	d.aɪ.dʒ.ɛ.s.t.s	d.aɪ.dʒ.ɛ.s.t.ə.d
s.t.aɪ.l	s.t.aɪ.l.d	s.t.aɪ.l.z	s.t.aɪ.l.d
