1p.prs	1p.pst	3p.prs	3p.pst
s.ɪ.m.b.ʌ.l.aɪ.z	s.ɪ.m.b.ʌ.l.aɪ.z.d	s.ɪ.m.b.ʌ.l.aɪ.z.ɪ.z	s.ɪ.m.b.ʌ.l.aɪ.z.d
s.ɪ.m.p.ʌ.θ.aɪ.z	s.ɪ.m.p.ʌ.θ.aɪ.z.d	s.ɪ.m.p.ʌ.θ.aɪ.z.ɪ.z	s.ɪ.m.p.ʌ.θ.aɪ.z.d
s.ɪ.ŋ.k.ɹ.ʌ.n.aɪ.z	s.ɪ.ŋ.k.ɹ.ʌ.n.aɪ.z.d	s.ɪ.ŋ.k.ɹ.ʌ.n.aɪ.z.ɪ.z	s.ɪ.ŋ.k.ɹ.ʌ.n.aɪ.z.d
d.ʌ.m.ɛ.s.t.ʌ.k.eɪ.t	d.ʌ.m.ɛ.s.t.ʌ.k.eɪ.t.ʌ.d	d.ʌ.m.ɛ.s.t.ʌ.k.eɪ.t.s	d.ʌ.m.ɛ.s.t.ʌ.k.eɪ.t.ʌ.d
s.ɪ.n.d.ɪ.k.ʌ.t	s.ɪ.n.d.ɪ.k.eɪ.t.ɪ.d	s.ɪ.n.d.ɪ.k.eɪ.t.s	s.ɪ.n.d.ɪ.k.eɪ.t.ɪ.d
d.ɑ.m.ʌ.n.eɪ.t	d.ɑ.m.ʌ.n.eɪ.t.ʌ.d	d.ɑ.m.ʌ.n.eɪ.t.s	d.ɑ.m.ʌ.n.eɪ.t.ʌ.d
d.ɑ.n	d.ɑ.n.d	d.ɑ.n.z	d.ɑ.n.d
d.oʊ.n.eɪ.t	d.oʊ.n.eɪ.t.ʌ.d	d.oʊ.n.eɪ.t.s	d.oʊ.n.eɪ.t.ʌ.d
d.u.m	d.u.m.d	d.u.m.z	d.u.m.d
t.eɪ.b.ʌ.l	t.eɪ.b.ʌ.l.d	t.eɪ.b.ʌ.l.z	t.eɪ.b.ʌ.l.d
d.ɑ.t	d.ɑ.t.ʌ.d	d.ɑ.t.s	d.ɑ.t.ʌ.d
t.æ.k	t.æ.k.t	t.æ.k.s	t.æ.k.t
t.æ.k.ʌ.l	t.æ.k.ʌ.l.d	t.æ.k.ʌ.l.z	t.æ.k.ʌ.l.d
d.ʌ.b.ʌ.l	d.ʌ.b.ʌ.l.d	d.ʌ.b.ʌ.l.z	d.ʌ.b.ʌ.l.d
t.æ.g	t.æ.g.d	t.æ.g.z	t.æ.g.d
t.eɪ.l	t.eɪ.l.d	t.eɪ.l.z	t.eɪ.l.d
t.eɪ.l.ɚ	t.eɪ.l.ɚ.d	t.eɪ.l.ɚ.z	t.eɪ.l.ɚ.d
t.eɪ.n.t	t.eɪ.n.t.ɪ.d	t.eɪ.n.t.s	t.eɪ.n.t.ɪ.d
t.eɪ.k	t.ʊ.k	t.eɪ.k.s	t.ʊ.k
d.aʊ.t	d.aʊ.t.ɪ.d	d.aʊ.t.s	d.aʊ.t.ɪ.d
d.ʌ.v.t.eɪ.l	d.ʌ.v.t.eɪ.l.d	d.ʌ.v.t.eɪ.l.z	d.ʌ.v.t.eɪ.l.d
d.aʊ.n	d.aʊ.n.d	d.aʊ.n.z	d.aʊ.n.d
t.ɔ.k	t.ɔ.k.t	t.ɔ.k.s	t.ɔ.k.t
d.aʊ.n.g.ɹ.eɪ.d	d.aʊ.n.g.ɹ.eɪ.d.ʌ.d	d.aʊ.n.g.ɹ.eɪ.d.z	d.aʊ.n.g.ɹ.eɪ.d.ʌ.d
t.æ.l.i	t.æ.l.i.d	t.æ.l.i.z	t.æ.l.i.d
t.eɪ.m	t.eɪ.m.d	t.eɪ.m.z	t.eɪ.m.d
d.oʊ.z	d.oʊ.z.d	d.oʊ.z.ɪ.z	d.oʊ.z.d
t.æ.n	t.æ.n.d	t.æ.n.z	t.æ.n.d
d.ɹ.æ.f.t	d.ɹ.æ.f.t.ɪ.d	d.ɹ.æ.f.t.s	d.ɹ.æ.f.t.ɪ.d
t.æ.ŋ.g.ʌ.l	t.æ.ŋ.g.ʌ.l.d	t.æ.ŋ.g.ʌ.l.z	t.æ.ŋ.g.ʌ.l.d
d.ɹ.æ.g	d.ɹ.æ.g.d	d.ɹ.æ.g.z	d.ɹ.æ.g.d
d.ɹ.eɪ.n	d.ɹ.eɪ.n.d	d.ɹ.eɪ.n.z	d.ɹ.eɪ.n.d
t.æ.n.t.ʌ.l.aɪ.z	t.æ.n.t.ʌ.l.aɪ.z.d	t.æ.n.t.ʌ.l.aɪ.z.ɪ.z	t.æ.n.t.ʌ.l.aɪ.z.d
t.æ.p	t.æ.p.t	t.æ.p.s	t.æ.p.t
t.æ.p	t.æ.p.t	t.æ.p.s	t.æ.p.t
d.ɹ.ɑ.m.ʌ.t.aɪ.z	d.ɹ.æ.m.ʌ.t.aɪ.z.d	d.ɹ.æ.m.ʌ.t.aɪ.z.ɪ.z	d.ɹ.æ.m.ʌ.t.aɪ.z.d
d.ɹ.eɪ.p	d.ɹ.eɪ.p.t	d.ɹ.eɪ.p.s	d.ɹ.eɪ.p.t
t.eɪ.p	t.eɪ.p.t	t.eɪ.p.s	t.eɪ.p.t
t.eɪ.p.ɚ	t.eɪ.p.ɚ.d	t.eɪ.p.ɚ.z	t.eɪ.p.ɚ.d
d.ɹ.ɔ	d.ɹ.u	d.ɹ.ɔ.z	d.ɹ.u
d.ɹ.ɔ.l	d.ɹ.ɔ.l.d	d.ɹ.ɔ.l.z	d.ɹ.ɔ.l.d
d.ɹ.ɛ.d	d.ɹ.ɛ.d.ɪ.d	d.ɹ.ɛ.d.z	d.ɹ.ɛ.d.ɪ.d
d.ɹ.i.m	d.ɹ.i.m.d	d.ɹ.i.m.z	d.ɹ.i.m.d
t.æ.s.k	t.æ.s.k.t	t.æ.s.k.s	t.æ.s.k.t
d.ɹ.ɛ.dʒ	d.ɹ.ɛ.dʒ.d	d.ɹ.ɛ.dʒ.ʌ.z	d.ɹ.ɛ.dʒ.d
d.ɹ.ɛ.dʒ	d.ɹ.ɛ.dʒ.d	d.ɹ.ɛ.dʒ.ʌ.z	d.ɹ.ɛ.dʒ.d
t.eɪ.s.t	t.eɪ.s.t.ʌ.d	t.eɪ.s.t.s	t.eɪ.s.t.ʌ.d
d.ɹ.ɛ.n.tʃ	d.ɹ.ɛ.n.tʃ.t	d.ɹ.ɛ.n.tʃ.ʌ.z	d.ɹ.ɛ.n.tʃ.t
d.ɹ.ɛ.s	d.ɹ.ɛ.s.t	d.ɹ.ɛ.s.ʌ.z	d.ɹ.ɛ.s.t
d.ɹ.ɪ.b.ʌ.l	d.ɹ.ɪ.b.ʌ.l.d	d.ɹ.ɪ.b.ʌ.l.z	d.ɹ.ɪ.b.ʌ.l.d
t.æ.t.u	t.æ.t.u.d	t.æ.t.u.z	t.æ.t.u.d
d.ɹ.ɪ.f.t	d.ɹ.ɪ.f.t.ʌ.d	d.ɹ.ɪ.f.t.s	d.ɹ.ɪ.f.t.ʌ.d
t.ɔ.n.t	t.ɔ.n.t.ɪ.d	t.ɔ.n.t.s	t.ɔ.n.t.ɪ.d
d.ɹ.ɪ.l	d.ɹ.ɪ.l.d	d.ɹ.ɪ.l.z	d.ɹ.ɪ.l.d
d.ɹ.ɪ.ŋ.k	d.ɹ.æ.ŋ.k	d.ɹ.ɪ.ŋ.k.s	d.ɹ.æ.ŋ.k
t.æ.k.s	t.æ.k.s.t	t.æ.k.s.ʌ.z	t.æ.k.s.t
d.ɹ.ɪ.p	d.ɹ.ɪ.p.t	d.ɹ.ɪ.p.s	d.ɹ.ɪ.p.t
t.æ.k.s.i	t.æ.k.s.i.d	t.æ.k.s.i.z	t.æ.k.s.i.d
d.ɹ.aɪ.v	d.ɹ.oʊ.v	d.ɹ.aɪ.v.z	d.ɹ.oʊ.v
t.i.tʃ	t.ɔ.t	t.i.tʃ.ʌ.z	t.ɔ.t
d.ɹ.oʊ.n	d.ɹ.oʊ.n.d	d.ɹ.oʊ.n.z	d.ɹ.oʊ.n.d
d.ɹ.ɑ.p	d.ɹ.ɑ.p.t	d.ɹ.ɑ.p.s	d.ɹ.ɑ.p.t
t.ɛ.ɹ	t.ɔ.ɹ	t.ɛ.ɹ.z	t.ɔ.ɹ
d.ɹ.aʊ.n	d.ɹ.aʊ.n.d	d.ɹ.aʊ.n.z	d.ɹ.aʊ.n.d
t.i.z	t.i.z.d	t.i.z.ɪ.z	t.i.z.d
d.ɹ.ʌ.g	d.ɹ.ʌ.g.d	d.ɹ.ʌ.g.z	d.ɹ.ʌ.g.d
d.ɹ.ʌ.m	d.ɹ.ʌ.m.d	d.ɹ.ʌ.m.z	d.ɹ.ʌ.m.d
d.ɹ.aɪ	d.ɹ.aɪ.d	d.ɹ.aɪ.z	d.ɹ.aɪ.d
t.i	t.i.d	t.i.z	t.i.d
d.ʌ.b	d.ʌ.b.d	d.ʌ.b.z	d.ʌ.b.d
t.i.t.ɚ	t.i.t.ɚ.d	t.i.t.ɚ.z	t.i.t.ɚ.d
t.ɛ.l.ʌ.k.æ.s.t	t.ɛ.l.ʌ.k.æ.s.t	t.ɛ.l.ʌ.k.æ.s.t.s	t.ɛ.l.ʌ.k.æ.s.t
d.ʌ.k	d.ʌ.k.t	d.ʌ.k.s	d.ʌ.k.t
t.ɛ.l.ʌ.f.oʊ.n	t.ɛ.l.ʌ.f.oʊ.n.d	t.ɛ.l.ʌ.f.oʊ.n.z	t.ɛ.l.ʌ.f.oʊ.n.d
t.ɛ.l.ɛ.k.s	t.ɛ.l.ɛ.k.s.t	t.ɛ.l.ɛ.k.s.ɪ.s	t.ɛ.l.ɛ.k.s.t
t.ɛ.l	t.oʊ.l.d	t.ɛ.l.z	t.oʊ.l.d
d.ʌ.m.f.aʊ.n.d	d.ʌ.m.f.aʊ.n.d.ɪ.d	d.ʌ.m.f.aʊ.n.d.z	d.ʌ.m.f.aʊ.n.d.ɪ.d
t.ɛ.m.p.ɚ	t.ɛ.m.p.ɚ.d	t.ɛ.m.p.ɚ.z	t.ɛ.m.p.ɚ.d
d.ʌ.m.p	d.ʌ.m.p.t	d.ʌ.m.p.s	d.ʌ.m.p.t
d.ʌ.n	d.ʌ.n.d	d.ʌ.n.z	d.ʌ.n.d
t.ɛ.m.p.t	t.ɛ.m.p.t.ʌ.d	t.ɛ.m.p.t.s	t.ɛ.m.p.t.ʌ.d
d.ʌ.ŋ.k	d.ʌ.ŋ.k.t	d.ʌ.ŋ.k.s	d.ʌ.ŋ.k.t
d.u.p	d.u.p.t	d.u.p.s	d.u.p.t
d.u.p.l.ʌ.k.ʌ.t	d.u.p.l.ɪ.k.eɪ.t.ɪ.d	d.j.u.p.l.ʌ.k.eɪ.t.s	d.u.p.l.ɪ.k.eɪ.t.ɪ.d
t.ɛ.n.d	t.ɛ.n.d.ʌ.d	t.ɛ.n.d.z	t.ɛ.n.d.ʌ.d
t.ɛ.n.d.ɚ	t.ɛ.n.d.ɚ.d	t.ɛ.n.d.ɚ.z	t.ɛ.n.d.ɚ.d
t.ɛ.n.d.ɚ	t.ɛ.n.d.ɚ.d	t.ɛ.n.d.ɚ.z	t.ɛ.n.d.ɚ.d
d.ʌ.s.t	d.ʌ.s.t.ɪ.d	d.ʌ.s.t.s	d.ʌ.s.t.ɪ.d
d.w.ɔ.ɹ.f	d.w.ɔ.ɹ.f.t	d.w.ɔ.ɹ.f.s	d.w.ɔ.ɹ.f.t
d.w.ɛ.l	d.w.ɛ.l.t	d.w.ɛ.l.z	d.w.ɛ.l.t
d.w.ɪ.n.d.ʌ.l	d.w.ɪ.n.d.ʌ.l.d	d.w.ɪ.n.d.ʌ.l.z	d.w.ɪ.n.d.ʌ.l.d
d.aɪ	d.aɪ.d	d.aɪ.z	d.aɪ.d
t.ɚ.m	t.ɚ.m.d	t.ɚ.m.z	t.ɚ.m.d
t.ɚ.m.ʌ.n.eɪ.t	t.ɚ.m.ʌ.n.eɪ.t.ʌ.d	t.ɚ.m.ɪ.n.eɪ.t.s	t.ɚ.m.ʌ.n.eɪ.t.ʌ.d
t.ɛ.ɹ.ʌ.s	t.ɛ.ɹ.ʌ.s.t	t.ɛ.ɹ.ʌ.s.ʌ.z	t.ɛ.ɹ.ʌ.s.t
t.ɛ.ɹ.ʌ.f.aɪ	t.ɛ.ɹ.ʌ.f.aɪ.d	t.ɛ.ɹ.ʌ.f.aɪ.z	t.ɛ.ɹ.ʌ.f.aɪ.d
ɪ.ɹ.m.ɑ.ɹ.k	ɪ.ɹ.m.ɑ.ɹ.k.t	ɪ.ɹ.m.ɑ.ɹ.k.s	ɪ.ɹ.m.ɑ.ɹ.k.t
t.ɛ.ɹ.ʌ.ɹ.aɪ.z	t.ɛ.ɹ.ʌ.ɹ.aɪ.z.d	t.ɛ.ɹ.ʌ.ɹ.aɪ.z.ɪ.z	t.ɛ.ɹ.ʌ.ɹ.aɪ.z.d
ɚ.n	ɚ.n.d	ɚ.n.z	ɚ.n.d
t.ɛ.s.t	t.ɛ.s.t.ɪ.d	t.ɛ.s.t.s	t.ɛ.s.t.ɪ.d
t.ɛ.s.t.ɪ.f.aɪ	t.ɛ.s.t.ɪ.f.aɪ.d	t.ɛ.s.t.ɪ.f.aɪ.z	t.ɛ.s.t.ɪ.f.aɪ.d
i.z	i.z.d	i.z.ɪ.z	i.z.d
t.ɛ.ð.ɚ	t.ɛ.ð.ɚ.d	t.ɛ.ð.ɚ.z	t.ɛ.ð.ɚ.d
θ.æ.ŋ.k	θ.æ.ŋ.k.t	θ.æ.ŋ.k.s	θ.æ.ŋ.k.t
i.t	eɪ.t	i.t.s	eɪ.t
ɛ.b	ɛ.b.ʌ.d	ɛ.b.z	ɛ.b.ʌ.d
θ.æ.tʃ	θ.æ.tʃ.t	θ.æ.tʃ.ɪ.z	θ.æ.tʃ.t
θ.ɔ	θ.ɔ.d	θ.ɔ.z	θ.ɔ.d
ɛ.k.oʊ	ɛ.k.oʊ.d	ɛ.k.oʊ.z	ɛ.k.oʊ.d
ɪ.k.l.ɪ.p.s	ɪ.k.l.ɪ.p.s.t	ɪ.k.l.ɪ.p.s.ɪ.z	ɪ.k.l.ɪ.p.s.t
θ.i.ɚ.aɪ.z	θ.i.ɚ.aɪ.z.d	θ.i.ɚ.aɪ.z.ɪ.z	θ.i.ɚ.aɪ.z.d
ɛ.dʒ	ɛ.dʒ.d	ɛ.dʒ.ʌ.z	ɛ.dʒ.d
ɛ.d.ʌ.t	ɛ.d.ʌ.t.ʌ.d	ɛ.d.ɪ.t.s	ɛ.d.ʌ.t.ʌ.d
ɛ.dʒ.ʌ.k.eɪ.t	ɛ.dʒ.ʌ.k.eɪ.t.ɪ.d	ɛ.dʒ.ʌ.k.eɪ.t.s	ɛ.dʒ.ʌ.k.eɪ.t.ɪ.d
ɪ.f.ɛ.k.t	ɪ.f.ɛ.k.t.ʌ.d	ɪ.f.ɛ.k.t.s	ɪ.f.ɛ.k.t.ʌ.d
θ.ɪ.k.ʌ.n	θ.ɪ.k.ʌ.n.d	θ.ɪ.k.ʌ.n.z	θ.ɪ.k.ʌ.n.d
θ.ɪ.n	θ.ɪ.n.d	θ.ɪ.n.z	θ.ɪ.n.d
θ.ɪ.ŋ.k	θ.ɔ.t	θ.ɪ.ŋ.k.s	θ.ɔ.t
ɪ.dʒ.ɛ.k.t	ɪ.dʒ.ɛ.k.t.ɪ.d	ɪ.dʒ.ɛ.k.t.s	ɪ.dʒ.ɛ.k.t.ɪ.d
ɪ.l.æ.b.ɹ.ʌ.t	ɪ.l.æ.b.ɚ.eɪ.t.ʌ.d	ɪ.l.æ.b.ɚ.eɪ.t.s	ɪ.l.æ.b.ɚ.eɪ.t.ʌ.d
θ.ɹ.æ.ʃ	θ.ɹ.æ.ʃ.t	θ.ɹ.æ.ʃ.ɪ.z	θ.ɹ.æ.ʃ.t
θ.ɹ.ɛ.d	θ.ɹ.ɛ.d.ʌ.d	θ.ɹ.ɛ.d.z	θ.ɹ.ɛ.d.ʌ.d
θ.ɹ.ɛ.t.ʌ.n	θ.ɹ.ɛ.t.ʌ.n.d	θ.ɹ.ɛ.t.ʌ.n.z	θ.ɹ.ɛ.t.ʌ.n.d
ɪ.l.eɪ.t	ɪ.l.eɪ.t.ʌ.d	ɪ.l.eɪ.t.s	ɪ.l.eɪ.t.ʌ.d
ɛ.l.b.oʊ	ɛ.l.b.oʊ.d	ɛ.l.b.oʊ.z	ɛ.l.b.oʊ.d
ɪ.l.ɛ.k.t	ɪ.l.ɛ.k.t.ʌ.d	ɪ.l.ɛ.k.t.s	ɪ.l.ɛ.k.t.ʌ.d
ɪ.l.ɛ.k.t.ɹ.ʌ.f.aɪ	ɪ.l.ɛ.k.t.ɹ.ʌ.f.aɪ.d	ɪ.l.ɛ.k.t.ɹ.ʌ.f.aɪ.z	ɪ.l.ɛ.k.t.ɹ.ʌ.f.aɪ.d
θ.ɹ.ɪ.l	θ.ɹ.ɪ.l.d	θ.ɹ.ɪ.l.z	θ.ɹ.ɪ.l.d
θ.ɹ.aɪ.v	θ.ɹ.aɪ.v.d	θ.ɹ.aɪ.v.z	θ.ɹ.aɪ.v.d
θ.ɹ.ɔ.ŋ	θ.ɹ.ɔ.ŋ.d	θ.ɹ.ɔ.ŋ.z	θ.ɹ.ɔ.ŋ.d
θ.ɹ.ɑ.t.ʌ.l	θ.ɹ.ɑ.t.ʌ.l.d	θ.ɹ.ɑ.t.ʌ.l.z	θ.ɹ.ɑ.t.ʌ.l.d
θ.ɹ.oʊ	θ.ɹ.u	θ.ɹ.oʊ.z	θ.ɹ.u
ɛ.l.ʌ.v.eɪ.t	ɛ.l.ʌ.v.eɪ.t.ɪ.d	ɛ.l.ʌ.v.eɪ.t.s	ɛ.l.ʌ.v.eɪ.t.ɪ.d
θ.ɹ.ʌ.s.t	θ.ɹ.ʌ.s.t	θ.ɹ.ʌ.s.t.s	θ.ɹ.ʌ.s.t
θ.ʌ.m	θ.ʌ.m.d	θ.ʌ.m.z	θ.ʌ.m.d
ɪ.l.ɪ.s.ɪ.t	ɪ.l.ɪ.s.ɪ.t.ɪ.d	ɪ.l.ɪ.s.ʌ.t.s	ɪ.l.ɪ.s.ɪ.t.ɪ.d
ɪ.l.ɪ.m.ʌ.n.eɪ.t	ɪ.l.ɪ.m.ʌ.n.eɪ.t.ʌ.d	ɪ.l.ɪ.m.ʌ.n.eɪ.t.s	ɪ.l.ɪ.m.ʌ.n.eɪ.t.ʌ.d
θ.ʌ.m.p	θ.ʌ.m.p.t	θ.ʌ.m.p.s	θ.ʌ.m.p.t
θ.ʌ.n.d.ɚ	θ.ʌ.n.d.ɚ.d	θ.ʌ.n.d.ɚ.z	θ.ʌ.n.d.ɚ.d
θ.w.ɔ.ɹ.t	θ.w.ɔ.ɹ.t.ʌ.d	θ.w.ɔ.ɹ.t.s	θ.w.ɔ.ɹ.t.ʌ.d
ɪ.l.u.d	ɪ.l.u.d.ɪ.d	ɪ.l.u.d.z	ɪ.l.u.d.ɪ.d
t.ɪ.k	t.ɪ.k.t	t.ɪ.k.s	t.ɪ.k.t
t.ɪ.k.ʌ.t	t.ɪ.k.ʌ.t.ɪ.d	t.ɪ.k.ʌ.t.s	t.ɪ.k.ʌ.t.ɪ.d
t.ɪ.k.ʌ.l	t.ɪ.k.ʌ.l.d	t.ɪ.k.ʌ.l.z	t.ɪ.k.ʌ.l.d
ɪ.m.eɪ.ʃ.i.eɪ.t	ɪ.m.eɪ.ʃ.i.eɪ.t.ɪ.d	ɪ.m.eɪ.ʃ.i.eɪ.t.s	ɪ.m.eɪ.ʃ.i.eɪ.t.ɪ.d
ɪ.m.æ.n.s.ʌ.p.eɪ.t	ɪ.m.æ.n.s.ʌ.p.eɪ.t.ɪ.d	ɪ.m.æ.n.s.ʌ.p.eɪ.t.s	ɪ.m.æ.n.s.ʌ.p.eɪ.t.ɪ.d
ɛ.m.b.ɑ.ɹ.k	ɛ.m.b.ɑ.ɹ.k.t	ɪ.m.b.ɑ.ɹ.k.s	ɛ.m.b.ɑ.ɹ.k.t
ɪ.m.b.ɛ.ɹ.ʌ.s	ɪ.m.b.ɛ.ɹ.ʌ.s.t	ɪ.m.b.æ.ɹ.ʌ.s.ɪ.z	ɪ.m.b.ɛ.ɹ.ʌ.s.t
ɪ.m.b.ɛ.l.ɪ.ʃ	ɛ.m.b.ɛ.l.ɪ.ʃ.t	ɛ.m.b.ɛ.l.ɪ.ʃ.ʌ.z	ɛ.m.b.ɛ.l.ɪ.ʃ.t
t.aɪ	t.aɪ.d	t.aɪ.z	t.aɪ.d
ɪ.m.b.ɛ.z.ʌ.l	ɪ.m.b.ɛ.z.ʌ.l.d	ɪ.m.b.ɛ.z.ʌ.l.z	ɪ.m.b.ɛ.z.ʌ.l.d
ɪ.m.b.ɑ.d.i	ɪ.m.b.ɑ.d.i.d	ɛ.m.b.ɑ.d.i.z	ɪ.m.b.ɑ.d.i.d
ɛ.m.b.ɹ.eɪ.s	ɛ.m.b.ɹ.eɪ.s.t	ɛ.m.b.ɹ.eɪ.s.ɪ.z	ɛ.m.b.ɹ.eɪ.s.t
t.aɪ.t.ʌ.n	t.aɪ.t.ʌ.n.d	t.aɪ.t.ʌ.n.z	t.aɪ.t.ʌ.n.d
ɪ.m.ɚ.dʒ	ɪ.m.ɚ.dʒ.d	ɪ.m.ɚ.dʒ.ɪ.z	ɪ.m.ɚ.dʒ.d
t.aɪ.l	t.aɪ.l.d	t.aɪ.l.z	t.aɪ.l.d
ɛ.m.ʌ.g.ɹ.eɪ.t	ɛ.m.ʌ.g.ɹ.eɪ.t.ɪ.d	ɛ.m.ʌ.g.ɹ.eɪ.t.s	ɛ.m.ʌ.g.ɹ.eɪ.t.ɪ.d
t.ɪ.l.t	t.ɪ.l.t.ʌ.d	t.ɪ.l.t.s	t.ɪ.l.t.ʌ.d
ɪ.m.ɪ.t	ɪ.m.ɪ.t.ʌ.d	ɪ.m.ɪ.t.s	ɪ.m.ɪ.t.ʌ.d
t.aɪ.m	t.aɪ.m.d	t.aɪ.m.z	t.aɪ.m.d
ɛ.m.f.ʌ.s.aɪ.z	ɛ.m.f.ʌ.s.aɪ.z.d	ɛ.m.f.ʌ.s.aɪ.z.ɪ.z	ɛ.m.f.ʌ.s.aɪ.z.d
ɛ.m.p.l.ɔɪ	ɛ.m.p.l.ɔɪ.d	ɛ.m.p.l.ɔɪ.z	ɛ.m.p.l.ɔɪ.d
ɪ.m.p.aʊ.ɚ	ɪ.m.p.aʊ.ɚ.d	ɪ.m.p.aʊ.ɚ.z	ɪ.m.p.aʊ.ɚ.d
ɛ.m.p.t.i	ɛ.m.p.t.i.d	ɛ.m.p.t.i.z	ɛ.m.p.t.i.d
ɛ.m.j.ʌ.l.eɪ.t	ɛ.m.j.ʌ.l.eɪ.t.ɪ.d	ɛ.m.j.ʌ.l.eɪ.t.s	ɛ.m.j.ʌ.l.eɪ.t.ɪ.d
ɛ.n.eɪ.b.ʌ.l	ɛ.n.eɪ.b.ʌ.l.d	ɛ.n.eɪ.b.ʌ.l.z	ɛ.n.eɪ.b.ʌ.l.d
ɪ.n.æ.k.t	ɛ.n.æ.k.t.ʌ.d	ɪ.n.æ.k.t.s	ɛ.n.æ.k.t.ʌ.d
t.ɪ.n.t	t.ɪ.n.t.ɪ.d	t.ɪ.n.t.s	t.ɪ.n.t.ɪ.d
t.ɪ.p	t.ɪ.p.t	t.ɪ.p.s	t.ɪ.p.t
ɛ.n.k.ʌ.m.p.ʌ.s	ɛ.n.k.ʌ.m.p.ʌ.s.t	ɛ.n.k.ʌ.m.p.ʌ.s.ʌ.z	ɛ.n.k.ʌ.m.p.ʌ.s.t
ɪ.n.k.aʊ.n.t.ɚ	ɪ.n.k.aʊ.n.t.ɚ.d	ɪ.n.k.aʊ.n.t.ɚ.z	ɪ.n.k.aʊ.n.t.ɚ.d
ɛ.n.k.ɚ.ɪ.dʒ	ɛ.n.k.ɚ.ɪ.dʒ.d	ɛ.n.k.ɚ.ɪ.dʒ.ɪ.z	ɛ.n.k.ɚ.ɪ.dʒ.d
ɪ.n.k.ɹ.oʊ.tʃ	ɪ.n.k.ɹ.oʊ.tʃ.t	ɪ.n.k.ɹ.oʊ.tʃ.ɪ.z	ɪ.n.k.ɹ.oʊ.tʃ.t
t.aɪ.ɚ	t.aɪ.ɚ.d	t.aɪ.ɚ.z	t.aɪ.ɚ.d
ɛ.n.d	ɛ.n.d.ʌ.d	ɛ.n.d.z	ɛ.n.d.ʌ.d
ɛ.n.d.eɪ.n.dʒ.ɚ	ɛ.n.d.eɪ.n.dʒ.ɚ.d	ɛ.n.d.eɪ.n.dʒ.ɚ.z	ɛ.n.d.eɪ.n.dʒ.ɚ.d
ɛ.n.d.ɔ.ɹ.s	ɛ.n.d.ɔ.ɹ.s.t	ɛ.n.d.ɔ.ɹ.s.ɪ.z	ɛ.n.d.ɔ.ɹ.s.t
ɛ.n.d.aʊ	ɛ.n.d.aʊ.d	ɛ.n.d.aʊ.z	ɛ.n.d.aʊ.d
ɛ.n.d.j.ʊ.ɹ	ɛ.n.d.j.ʊ.ɹ.d	ɛ.n.d.j.ʊ.ɹ.z	ɛ.n.d.j.ʊ.ɹ.d
ɛ.n.ɚ.dʒ.aɪ.z	ɛ.n.ɚ.dʒ.aɪ.z.d	ɛ.n.ɚ.dʒ.aɪ.z.ɪ.z	ɛ.n.ɚ.dʒ.aɪ.z.d
t.oʊ.s.t	t.oʊ.s.t.ɪ.d	t.oʊ.s.t.s	t.oʊ.s.t.ɪ.d
ɛ.n.f.ɔ.ɹ.s	ɛ.n.f.ɔ.ɹ.s.t	ɛ.n.f.ɔ.ɹ.s.ɪ.z	ɛ.n.f.ɔ.ɹ.s.t
ɛ.n.f.ɹ.æ.n.tʃ.aɪ.z	ɛ.n.f.ɹ.æ.n.tʃ.aɪ.z.d	ɛ.n.f.ɹ.æ.n.tʃ.aɪ.z.ɪ.z	ɛ.n.f.ɹ.æ.n.tʃ.aɪ.z.d
ɪ.n.g.eɪ.dʒ	ɪ.n.g.eɪ.dʒ.d	ɪ.n.g.eɪ.dʒ.ɪ.z	ɪ.n.g.eɪ.dʒ.d
ɛ.n.dʒ.ɛ.n.d.ɚ	ɛ.n.dʒ.ɛ.n.d.ɚ.d	ɛ.ŋ.g.ʌ.n.d.ɚ.z	ɛ.n.dʒ.ɛ.n.d.ɚ.d
ɛ.n.dʒ.ʌ.n.ɪ.ɹ	ɛ.n.dʒ.ʌ.n.i.ɹ.d	ɛ.n.dʒ.ʌ.n.ɪ.ɹ.z	ɛ.n.dʒ.ʌ.n.i.ɹ.d
ɛ.n.h.æ.n.s	ɛ.n.h.æ.n.s.t	ɛ.n.h.æ.n.s.ɪ.z	ɛ.n.h.æ.n.s.t
t.ɔɪ.l	t.ɔɪ.l.d	t.ɔɪ.l.z	t.ɔɪ.l.d
ɛ.n.dʒ.ɔɪ	ɛ.n.dʒ.ɔɪ.d	ɛ.n.dʒ.ɔɪ.z	ɛ.n.dʒ.ɔɪ.d
ɛ.n.l.ɑ.ɹ.dʒ	ɛ.n.l.ɑ.ɹ.dʒ.d	ɛ.n.l.ɑ.ɹ.dʒ.ɪ.z	ɛ.n.l.ɑ.ɹ.dʒ.d
ɛ.n.l.aɪ.t.ʌ.n	ɛ.n.l.aɪ.t.ʌ.n.d	ɛ.n.l.aɪ.t.ʌ.n.z	ɛ.n.l.aɪ.t.ʌ.n.d
ɛ.n.l.ɪ.s.t	ɛ.n.l.ɪ.s.t.ɪ.d	ɛ.n.l.ɪ.s.t.s	ɛ.n.l.ɪ.s.t.ɪ.d
ɛ.n.l.aɪ.v.ʌ.n	ɛ.n.l.aɪ.v.ʌ.n.d	ɛ.n.l.aɪ.v.ʌ.n.z	ɛ.n.l.aɪ.v.ʌ.n.d
